      DATE     TIME    DEC_YEAR     MJD          E          N          U    E_HYDL    N_HYDL     U_HYDL    E_NTAL    N_NTAL    U_NTAL    E_NTOL    N_NTOL    U_NTOL    E_SLEL    N_SLEL    U_SLEL    E_sHAO    N_sHAO     U_sHAO    E_FULL    N_FULL     U_FULL  dE_GPS_HYDL  dN_GPS_HYDL  dU_GPS_HYDL  dE_GPS_NTAL  dN_GPS_NTAL  dU_GPS_NTAL  dE_GPS_NTOL  dN_GPS_NTOL  dU_GPS_NTOL  dE_GPS_SLEL  dN_GPS_SLEL  dU_GPS_SLEL  dE_GPS_sHAO  dN_GPS_sHAO  dU_GPS_sHAO  dE_GPS_FULL  dN_GPS_FULL  dU_GPS_FULL
2006-02-01 12:00:00 2006.086301 53767.5  25.877331 -79.599710   1.013926 -0.447960  0.424713   2.006870  0.191160  0.438207  0.321447 -0.221216  0.054372  0.273165  0.087940  0.007229 -0.014555 -0.478016  0.917292   2.601482 -0.390076  0.924521   2.586926    26.325291   -80.024422    -0.992944    25.686172   -80.037917     0.692480    26.098547   -79.654081     0.740761    25.789391   -79.606939     1.028482    26.355347   -80.517001    -1.587556    26.267407   -80.524231    -1.573000
2006-02-02 12:00:00 2006.089041 53768.5  25.559374 -77.822772   4.547325 -0.438625  0.321922   1.460646  0.254396  0.448319  0.356879 -0.164295  0.368761  0.108259  0.089641  0.013150 -0.059232 -0.348523  1.139002   1.925784 -0.258882  1.152152   1.866551    25.997998   -78.144694     3.086679    25.304977   -78.271091     4.190447    25.723668   -78.191532     4.439067    25.469733   -77.835922     4.606558    25.907897   -78.961774     2.621542    25.818256   -78.974924     2.680774
2006-02-03 12:00:00 2006.091781 53769.5  28.338025 -80.809401   0.866055 -0.428095  0.265778   1.055714  0.225798  0.501237  0.537654  0.155046  0.203358 -0.091521  0.080501  0.045142 -0.083238 -0.047251  0.970372   1.501847  0.033250  1.015514   1.418609    28.766120   -81.075179    -0.189658    28.112227   -81.310638     0.328401    28.182979   -81.012758     0.957576    28.257524   -80.854543     0.949293    28.385276   -81.779773    -0.635792    28.304775   -81.824915    -0.552554
2006-02-04 12:00:00 2006.094521 53770.5  25.877184 -78.894739   2.741782 -0.393516  0.210414   0.646747  0.180688  0.511860  1.016548  0.242474  0.004601  0.179160  0.074684  0.066017 -0.064718  0.029645  0.726874   1.842455  0.104329  0.792892   1.777737    26.270700   -79.105153     2.095034    25.696496   -79.406599     1.725234    25.634710   -78.899340     2.562621    25.802500   -78.960757     2.806500    25.847539   -79.621614     0.899326    25.772855   -79.687631     0.964044
2006-02-05 12:00:00 2006.097260 53771.5  25.902368 -80.776348  -0.935647 -0.346820  0.091339   0.182432  0.171359  0.410905  1.081062  0.118973  0.038765  0.006750  0.081404  0.049213 -0.036840 -0.056489  0.541009   1.270243  0.024916  0.590222   1.233403    26.249188   -80.867687    -1.118079    25.731009   -81.187253    -2.016710    25.783396   -80.815114    -0.942397    25.820964   -80.825562    -0.898807    25.958857   -81.317357    -2.205891    25.877453   -81.366571    -2.169051
2006-02-06 12:00:00 2006.100000 53772.5  27.740098 -81.945822  -6.420505 -0.315732 -0.051355  -0.153911  0.131060  0.244542  0.686694 -0.120101 -0.080982  0.008093  0.068349  0.034454 -0.035634 -0.304773  0.112206   0.540876 -0.236424  0.146660   0.505242    28.055830   -81.894467    -6.266594    27.609038   -82.190364    -7.107199    27.860199   -81.864840    -6.428599    27.671749   -81.980276    -6.384871    28.044871   -82.058027    -6.961381    27.976522   -82.092482    -6.925747
2006-02-07 12:00:00 2006.102740 53773.5  25.528291 -79.180842  -0.143269 -0.254261 -0.180549  -0.689609  0.083292  0.275819  0.958014 -0.053285 -0.054899  0.054676  0.048571  0.034934 -0.044656 -0.224254  0.040372   0.323081 -0.175684  0.075305   0.278424    25.782552   -79.000293     0.546340    25.444999   -79.456661    -1.101283    25.581577   -79.125943    -0.197945    25.479721   -79.215775    -0.098613    25.752546   -79.221214    -0.466350    25.703975   -79.256147    -0.421693
2006-02-08 12:00:00 2006.105479 53774.5  25.447441 -77.442518  -6.566943 -0.187375 -0.376543  -1.472293  0.069428  0.221080  0.585273 -0.058439 -0.037097 -0.317507  0.038146  0.018975 -0.070807 -0.176386 -0.192560  -1.204527 -0.138239 -0.173586  -1.275334    25.634816   -77.065975    -5.094650    25.378013   -77.663598    -7.152216    25.505881   -77.405421    -6.249436    25.409295   -77.461493    -6.496136    25.623827   -77.249958    -5.362416    25.585681   -77.268933    -5.291609
2006-02-09 12:00:00 2006.108219 53775.5  24.811975 -79.506351  -0.213542 -0.187390 -0.477007  -2.006801  0.051978  0.037973 -0.126537  0.161436 -0.074907 -0.070148  0.043849  0.019779 -0.068032  0.026024 -0.513942  -2.203486  0.069873 -0.494163  -2.271519    24.999365   -79.029344     1.793259    24.759997   -79.544324    -0.087005    24.650539   -79.431443    -0.143395    24.768126   -79.526130    -0.145510    24.785951   -78.992409     1.989944    24.742102   -79.012188     2.057977
2006-02-10 12:00:00 2006.110959 53776.5  25.881169 -79.532895  -1.589609 -0.203146 -0.612245  -2.537204  0.029913 -0.091132 -0.849381  0.255802  0.251941 -0.229280  0.074209  0.028028 -0.068141  0.082568 -0.451436  -3.615864  0.156777 -0.423408  -3.684006    26.084315   -78.920650     0.947595    25.851256   -79.441763    -0.740228    25.625367   -79.784836    -1.360329    25.806960   -79.560923    -1.521467    25.798601   -79.081459     2.026256    25.724391   -79.109488     2.094397
2006-02-11 12:00:00 2006.113699 53777.5  26.261058 -82.465766  -9.665025 -0.193970 -0.722982  -3.092717  0.001966 -0.085768 -0.362195  0.140353  0.164379 -0.192559  0.082044  0.035656 -0.057205 -0.051651 -0.644371  -3.647471  0.030393 -0.608714  -3.704676    26.455028   -81.742785    -6.572308    26.259092   -82.379999    -9.302830    26.120705   -82.630145    -9.472466    26.179014   -82.501423    -9.607819    26.312709   -81.821396    -6.017554    26.230665   -81.857052    -5.960349
2006-02-12 12:00:00 2006.116438 53778.5  26.324376 -79.000211 -11.731135 -0.183853 -0.846368  -3.657221  0.044315  0.047041 -0.166064  0.052109  0.121765 -0.072404  0.074660  0.035351 -0.053325 -0.087428 -0.677561  -3.895690 -0.012768 -0.642210  -3.949015    26.508228   -78.153844    -8.073914    26.280060   -79.047252   -11.565071    26.272266   -79.121977   -11.658731    26.249716   -79.035562   -11.677810    26.411804   -78.322650    -7.835446    26.337144   -78.358001    -7.782121
2006-02-13 12:00:00 2006.119178 53779.5  24.558431 -81.789188  -3.562344 -0.158265 -1.004972  -4.058481  0.097523  0.074174 -0.346100  0.024008  0.104352 -0.061060  0.064621  0.028048 -0.079241 -0.036734 -0.826447  -4.465641  0.027888 -0.798399  -4.544882    24.716695   -80.784215     0.496137    24.460907   -81.863361    -3.216244    24.534423   -81.893539    -3.501284    24.493809   -81.817236    -3.483104    24.595164   -80.962741     0.903297    24.530543   -80.990789     0.982538
